id,status,created_date,close_date,price,pain,loss_reason,duration,has_discount_code,was_corporate_event
xgndpti5,Closed Won,2019-12-18,2019-12-18,240.0,,,0,True,True
pbqtixcb,Closed Lost,2019-02-07,2019-12-08,0.0,financial control,no product fit,304,False,False
1unfrr0r,Closed Won,2019-12-14,2019-12-14,768.0,financial control,,0,True,True
oiwf70r6,Closed Won,2019-12-23,2019-12-23,576.0,financial control,,0,True,True
,Closed Lost,2019-11-20,2019-11-24,1344.0,operations,no response,4,True,False
uw207fqv,Closed Won,2019-08-06,2019-11-23,768.0,quality of delivery,,109,True,True
rtm91cii,Closed Won,2019-11-10,2019-11-10,240.0,financial control,,0,True,True
,Closed Lost,2019-11-23,2019-11-24,200.0,operations,lost to competitor,1,False,True
mhowmiba,Closed Won,2019-11-19,2019-11-19,768.0,operations,,0,True,True
0xs7leua,Closed Won,2019-09-07,2019-09-07,960.0,,,0,True,False
05evbkgy,Closed Won,2019-12-07,2019-12-07,240.0,operations,,0,True,True
5mqljxdl,Closed Lost,2019-12-23,2019-12-25,200.0,operations,no response,2,False,False
avuydfvf,Closed Won,2019-12-24,2019-12-24,324.0,financial control,,0,True,True
11a6w1is,Closed Won,2020-01-27,2020-01-27,1344.0,financial control,,0,True,True
9xxxbbr7,Closed Won,2019-11-06,2019-11-23,1344.0,quality of delivery,,17,True,True
h9pry4yr,Closed Won,2019-09-07,2019-09-07,1344.0,financial control,,0,True,False
9vfrvuvc,Closed Won,2019-11-17,2019-11-17,324.0,operations,,0,True,True
e1g24fc5,Closed Lost,2019-11-19,2019-11-23,360.0,financial control,lost to competitor,4,True,True
4f4gwijv,Closed Won,2019-11-20,2019-11-20,150.0,financial control,,0,True,False
a766dyk9,Closed Won,2020-03-27,2020-03-27,768.0,financial control,,0,True,False
wtr882vl,Closed Lost,2019-12-09,2019-12-10,324.0,financial control,lost to competitor,1,True,True
iabxnvyv,Closed Won,2019-12-14,2019-12-15,240.0,operations,,1,True,True
w1tgs9qd,Closed Won,2020-02-25,2020-02-25,360.0,financial control,,0,True,True
3p2m9ncq,Closed Lost,2019-11-23,2019-11-25,240.0,financial control,not target,2,True,True
kwnecica,Closed Won,2019-12-22,2019-12-22,120.0,operations,,0,True,True
qt9rrens,Closed Won,2019-11-12,2019-11-12,768.0,quality of delivery,,0,True,True
aezn3ryd,Closed Won,2019-07-07,2019-07-07,240.0,operations,,0,True,True
dbpawe4x,Closed Won,2019-11-09,2019-11-09,768.0,operations,,0,True,True
lr2ks4mc,Closed Won,2019-11-23,2019-11-23,120.0,operations,,0,True,True
zccsbx9p,Closed Won,2019-12-25,2019-12-25,300.0,quality of delivery,,0,True,False
l560h6h1,Closed Won,2020-04-26,2020-04-26,240.0,,,0,True,True
86imagrj,Closed Won,2019-11-12,2019-11-12,240.0,operations,,0,True,True
63n8gfqi,Closed Won,2019-12-23,2019-12-23,576.0,operations,,0,True,True
q68sy948,Closed Won,2019-11-25,2019-11-25,120.0,,,0,True,True
dhi4mmpv,Closed Lost,2019-07-06,2019-11-25,768.0,quality of delivery,lost to competitor,142,True,False
r08oun55,Closed Won,2020-04-26,2020-04-26,240.0,financial control,,0,True,True
,Closed Lost,2019-11-10,2019-01-07,,,no budget,-307,False,False
09kphjag,Closed Lost,2019-12-09,2019-12-09,240.0,financial control,no response,0,True,True
bemjh09g,Closed Won,2019-10-06,2019-11-11,768.0,operations,,36,True,True
1bcg16j9,Closed Won,2019-11-11,2019-11-11,240.0,operations,,0,True,True
fvwfi1lm,Closed Won,2019-12-17,2019-12-17,240.0,operations,,0,True,True
3jonqlfl,Closed Lost,2019-08-06,2019-08-06,360.0,operations,no response,0,True,True
5ud8noe9,Closed Lost,2019-11-09,2019-11-13,150.0,operations,lost to competitor,4,False,True
wkgkkbq0,Closed Won,2020-01-27,2020-01-27,240.0,financial control,,0,True,False
f4s3xcn1,Closed Won,2020-01-27,2020-01-27,360.0,,,0,True,True
8dtfyt8a,Closed Won,2019-11-10,2019-11-10,768.0,operations,,0,True,False
hpbgs94y,Closed Won,2019-05-07,2019-09-07,150.0,operations,,123,True,True
gnol2fv1,Closed Won,2019-12-07,2019-12-07,324.0,operations,,0,True,False
0g0p0bqt,Closed Won,2020-09-26,2020-09-26,300.0,operations,,0,True,True
nj59p0he,Closed Lost,2019-11-25,2019-07-07,768.0,financial control,price,-141,True,True
3kay78pg,Closed Won,2019-12-10,2019-12-10,768.0,operations,,0,True,False
184a5ogs,Closed Won,2020-02-25,2020-02-25,576.0,,,0,True,True
fhrtf8f8,Closed Won,2020-08-27,2020-08-27,240.0,operations,,0,True,True
ezbh693h,Closed Won,2019-11-12,2019-11-12,360.0,financial control,,0,True,True
xm0kl3um,Closed Won,2019-11-19,2019-11-25,960.0,quality of delivery,,6,True,False
z3588f58,Closed Lost,2019-11-23,2019-11-23,360.0,operations,no response,0,True,True
j90atvpj,Closed Won,2019-11-24,2019-11-24,360.0,,,0,True,True
gbnjuy0m,Closed Won,2020-08-27,2020-08-27,1008.0,operations,,0,True,True
sa8hxvzz,Closed Lost,2019-11-21,2019-12-08,768.0,operations,no response,17,True,False
r2wwdxhu,Closed Lost,2019-07-07,2019-09-07,200.0,operations,price,62,False,False
4uy9v7px,Closed Won,2020-02-25,2020-02-25,1008.0,operations,,0,True,True
l1ud9pyb,Closed Won,2020-03-27,2020-08-27,324.0,financial control,,153,True,True
lfwmq4qf,Closed Lost,2019-02-07,2019-12-09,768.0,quality of delivery,no response,305,True,False
obku7k62,Closed Won,2020-04-26,2020-04-26,300.0,operations,,0,True,False
vxabmzpv,Closed Won,2020-10-27,2020-10-27,300.0,,,0,True,False
,Closed Lost,2019-11-16,2019-11-25,1344.0,operations,no response,9,True,False
m552x42t,Closed Lost,2019-12-07,2019-12-11,240.0,time saving,lost to competitor,4,True,False
rpw0ul3k,Closed Lost,2019-08-06,2019-08-06,200.0,financial control,no product fit,0,False,True
p5bsawob,Closed Won,2019-07-06,2019-07-06,360.0,operations,,0,True,True
zk9qjbx2,Closed Lost,2019-12-21,2019-12-23,360.0,financial control,lost to competitor,2,True,True
rltuf6ed,Closed Won,2020-01-27,2020-01-27,768.0,operations,,0,True,True
7d0tllw1,Closed Won,2020-08-27,2020-08-27,768.0,operations,,0,True,False
91osb9xj,Closed Lost,2019-07-06,2019-08-06,360.0,operations,price,31,True,True
,Closed Lost,2019-08-06,2019-08-06,200.0,,no product fit,0,False,True
c8aa9ydn,Closed Lost,2019-08-06,2019-11-25,300.0,operations,no response,111,True,True
z11v18ks,Closed Won,2019-11-06,2019-11-06,240.0,operations,,0,True,False
xox1u15j,Closed Lost,2019-07-06,2019-09-06,200.0,quality of delivery,no response,62,False,False
lgckny93,Closed Won,2019-11-13,2019-11-19,960.0,quality of delivery,,6,True,True
,Closed Lost,2019-11-16,2019-11-24,,,no response,8,False,False
ar1yuyy4,Closed Won,2019-12-07,2019-12-08,360.0,,,1,True,True
have3lu4,Closed Lost,2019-12-14,2019-12-24,0.0,operations,not target,10,False,True
5li1vg53,Closed Lost,2019-12-15,2019-12-23,0.0,quality of delivery,lost to competitor,8,False,False
uu0yca94,Closed Won,2019-12-17,2019-12-21,1344.0,operations,,4,True,True
8m1qvtio,Closed Won,2019-12-24,2019-12-24,360.0,operations,,0,True,True
hdgb4l2o,Closed Won,2020-04-26,2020-04-26,768.0,quality of delivery,,0,True,False
le4zwo4m,Closed Lost,2019-07-06,2019-11-25,360.0,quality of delivery,no response,142,True,True
zb64661k,Closed Won,2019-08-06,2019-08-06,960.0,operations,,0,True,True
uyezh30w,Closed Won,2019-11-06,2019-11-06,768.0,financial control,,0,True,True
1g860d51,Closed Won,2019-11-06,2019-11-06,960.0,operations,,0,True,True
va6qq65m,Closed Won,2019-11-23,2019-11-24,1344.0,quality of delivery,,1,True,True
s6uad1v9,Closed Won,2019-11-17,2019-11-17,300.0,,,0,True,True
,Closed Lost,2019-11-20,2019-11-20,150.0,financial control,price,0,True,False
avzswjpx,Closed Won,2019-12-18,2019-12-18,300.0,operations,,0,True,True
zvlfd3gq,Closed Won,2019-12-14,2019-12-14,1344.0,operations,,0,True,True
3ujknb61,Closed Won,2019-12-14,2019-12-14,600.0,operations,,0,True,True
s21op7ip,Closed Won,2019-12-24,2019-12-24,240.0,operations,,0,True,False
4nsgucsk,Closed Won,2020-01-27,2020-01-27,768.0,operations,,0,True,True
vide7yxz,Closed Won,2020-03-27,2020-08-27,324.0,financial control,,153,True,True
7e9mgm9d,Closed Won,2019-11-06,2019-11-06,768.0,operations,,0,True,True
,Closed Lost,2019-11-10,2019-11-11,360.0,operations,no response,1,True,True
pmvykwp8,Closed Won,2019-11-23,2019-11-23,360.0,operations,,0,True,True
7qz30jyi,Closed Lost,2019-11-24,2019-11-24,0.0,financial control,no product fit,0,False,True
ja8q3qg2,Closed Won,2019-11-17,2019-11-17,120.0,operations,,0,True,True
dqnk3erp,Closed Won,2019-07-07,2019-07-07,300.0,operations,,0,True,True
i5oqstfy,Closed Won,2019-12-07,2019-12-07,324.0,quality of delivery,,0,True,True
5n2ik1xw,Closed Won,2019-12-14,2019-12-14,120.0,financial control,,0,True,True
xaboifhh,Closed Won,2019-12-21,2019-12-21,240.0,quality of delivery,,0,True,True
,Closed Lost,2020-08-27,2020-10-27,768.0,operations,price,61,True,False
7plcdewa,Closed Won,2019-11-16,2019-11-16,240.0,operations,,0,True,False
96s7a7as,Closed Won,2019-11-24,2019-11-25,960.0,financial control,,1,True,False
1u5psgck,Closed Won,2019-11-25,2019-11-25,360.0,operations,,0,True,True
lk253hac,Closed Won,2019-11-25,2019-11-25,240.0,financial control,,0,True,True
,Closed Lost,2019-05-07,2019-09-07,960.0,operations,not target,123,True,True
,Closed Lost,2019-11-19,2019-07-07,,,lost to competitor,-135,False,False
0txlki6f,Closed Lost,2019-12-18,2019-12-18,0.0,financial control,no response,0,False,True
vdzcflh3,Closed Won,2019-12-21,2019-12-21,120.0,financial control,,0,True,True
n4pen8yf,Closed Won,2019-11-19,2019-11-19,576.0,financial control,,0,True,False
bmlau4hl,Closed Won,2019-12-07,2019-12-07,240.0,financial control,,0,True,True
05w9zr9q,Closed Won,2019-11-23,2019-11-24,360.0,financial control,,1,True,False
nd10gvnn,Closed Lost,2020-01-27,2020-04-26,200.0,operations,lost to competitor,90,False,True
,Closed Lost,2019-11-11,2019-11-17,,,no response,6,False,False
khcotaae,Closed Won,2020-09-26,2020-09-26,360.0,operations,,0,True,True
qnvnfgk8,Closed Won,2019-09-07,2019-09-07,960.0,financial control,,0,True,True
5tsaes7s,Closed Won,2019-12-10,2019-12-10,768.0,quality of delivery,,0,True,True
5xpg59ig,Closed Lost,2019-11-23,2019-11-23,0.0,financial control,no product fit,0,False,True
5fdnbezc,Closed Won,2020-02-25,2020-03-27,960.0,financial control,,31,True,True
mmyykudi,Closed Won,2020-08-27,2020-08-27,768.0,financial control,,0,True,True
9te6kj46,Closed Won,2019-12-22,2019-12-22,576.0,quality of delivery,,0,True,False
p2kptbic,Closed Lost,2019-12-21,2019-12-23,0.0,operations,lost to competitor,2,False,True
lkakh19o,Closed Won,2020-08-27,2020-08-27,300.0,operations,,0,True,True
3nxluivo,Closed Won,2019-11-16,2019-11-16,360.0,operations,,0,True,True
5dcb9fd3,Closed Won,2019-12-11,2019-12-11,768.0,,,0,True,True
fpo3mqvz,Closed Won,2019-12-21,2019-12-21,200.0,financial control,,0,True,False
52uyvt8i,Closed Lost,2019-12-08,2019-12-08,360.0,operations,no budget,0,True,True
nzw831n8,Closed Won,2020-02-25,2020-02-25,300.0,operations,,0,True,True
t5ghxy53,Closed Won,2019-12-10,2019-12-18,960.0,,,8,True,True
kmuuhdu9,Closed Lost,2019-11-18,2019-11-18,240.0,operations,no response,0,True,False
mzehvk9a,Closed Won,2019-11-09,2019-12-25,960.0,operations,,46,True,False
u5rbyupa,Closed Won,2019-12-17,2019-12-18,960.0,operations,,1,True,True
6ssau5gj,Closed Won,2020-09-26,2020-09-26,576.0,,,0,True,True
s4zczbuv,Closed Won,2019-12-14,2019-12-17,240.0,financial control,,3,True,True
jplaccfa,Closed Won,2019-11-09,2019-11-12,240.0,operations,,3,True,True
nojur83r,Closed Lost,2019-12-14,2019-12-15,360.0,financial control,lost to competitor,1,True,False
akp8ssrd,Closed Won,2019-09-06,2019-10-06,360.0,operations,,30,True,False
2qe4tfyq,Closed Won,2019-11-18,2019-11-18,768.0,financial control,,0,True,True
8gq1gi1l,Closed Won,2019-12-08,2019-12-08,768.0,operations,,0,True,True
,Closed Lost,2019-07-06,2019-07-06,300.0,financial control,no product fit,0,True,False
8lbxfzzi,Closed Won,2019-12-24,2019-12-24,1344.0,operations,,0,True,True
c02k0naq,Closed Lost,2019-11-16,2019-11-20,360.0,operations,lost to competitor,4,True,True
jmt9tr9s,Closed Won,2019-11-20,2019-11-20,360.0,financial control,,0,True,True
g11kf9ae,Closed Won,2019-11-21,2019-11-21,360.0,,,0,True,True
b9p18be9,Closed Lost,2019-12-21,2019-12-23,768.0,quality of delivery,no response,2,True,False
,Closed Lost,2019-11-25,2019-11-25,0.0,operations,no product fit,0,False,False
s0artuom,Closed Lost,2019-11-25,2019-11-25,0.0,financial control,no response,0,False,True
kzrfkcyg,Closed Won,2019-11-25,2019-11-25,1344.0,operations,,0,True,False
7daiqds3,Closed Lost,2019-11-25,2019-11-25,200.0,time saving,price,0,False,False
t2hiwn75,Closed Lost,2019-11-25,2019-11-25,360.0,operations,lost to competitor,0,True,True
,Closed Won,2020-10-27,2020-10-27,360.0,operations,,0,True,True
,Closed Lost,2019-09-06,2019-11-09,768.0,time saving,price,64,False,False
qszbldjf,Closed Won,2019-09-06,2019-09-06,1344.0,financial control,,0,True,True
8xtjudp1,Closed Won,2019-10-06,2019-11-06,300.0,financial control,,31,True,False
f0vijrne,Closed Lost,2019-07-06,2019-08-06,240.0,operations,price,31,True,True
kvm1l1w9,Closed Won,2019-11-11,2019-11-11,300.0,operations,,0,True,False
fxmvcqfj,Closed Won,2019-11-11,2019-11-13,324.0,,,2,True,True
rqs8c2s9,Closed Won,2019-11-16,2019-11-16,768.0,financial control,,0,True,True
d2cre19l,Closed Lost,2019-12-07,2019-12-25,240.0,financial control,no product fit,18,True,True
zafey317,Closed Lost,2019-12-10,2019-12-11,1452.0,operations,no budget,1,True,True
,Closed Lost,2019-12-15,2019-12-18,300.0,quality of delivery,not target,3,True,True
pdc1fqkf,Closed Won,2020-03-27,2020-03-27,768.0,operations,,0,True,False
nnp8ybkg,Closed Lost,2019-07-06,2019-07-06,0.0,financial control,no product fit,0,False,False
fdz6msgx,Closed Won,2019-11-09,2019-11-09,960.0,operations,,0,True,True
,Closed Lost,2019-11-10,2019-11-24,,,no budget,14,False,False
4t2pb2ls,Closed Lost,2019-07-06,2019-11-06,240.0,quality of delivery,lost to competitor,123,False,False
y38m0ilu,Closed Lost,2019-11-23,2019-11-23,200.0,operations,no product fit,0,False,False
6s11o56q,Closed Won,2019-11-23,2019-11-24,768.0,financial control,,1,True,True
ztr7d36y,Closed Won,2019-11-25,2019-11-25,1008.0,financial control,,0,True,True
g1d8c43s,Closed Won,2019-07-07,2019-07-07,768.0,operations,,0,True,True
,Closed Lost,2019-09-07,2019-12-26,768.0,financial control,lost to competitor,110,True,False
n72wcxj8,Closed Won,2019-12-08,2019-12-08,360.0,operations,,0,True,True
jlmv3qjp,Closed Won,2020-01-27,2020-01-27,324.0,operations,,0,True,False
btq8tbnu,Closed Won,2020-03-27,2020-04-26,240.0,operations,,30,True,True
m5dt36lc,Closed Lost,2020-08-27,2020-10-27,0.0,,lost to competitor,61,False,False
2auldkob,Closed Won,2020-09-26,2020-09-26,360.0,,,0,True,True
z35lw3kn,Closed Lost,2020-09-26,2020-09-26,0.0,financial control,no product fit,0,False,True
a8kjlf3a,Closed Won,2019-10-06,2019-10-06,240.0,,,0,True,True
6henxhll,Closed Lost,2019-11-06,2019-11-24,0.0,operations,not target,18,True,True
fy3rhsw4,Closed Won,2019-11-09,2019-11-09,576.0,operations,,0,True,True
lxmy3p20,Closed Won,2019-11-23,2019-11-23,360.0,financial control,,0,True,False
g4kvgyxu,Closed Won,2019-11-19,2019-11-20,576.0,time saving,,1,True,True
,Closed Won,2019-11-20,2019-12-23,,,,33,False,False
vovnm0ym,Closed Won,2019-05-07,2019-05-07,360.0,operations,,0,True,True
ua1ws1vk,Closed Won,2019-12-08,2019-12-08,240.0,financial control,,0,True,True
8wqt4xs8,Closed Lost,2019-12-10,2019-12-11,300.0,quality of delivery,no product fit,1,True,True
oyqo84n4,Closed Won,2019-12-14,2019-12-14,240.0,financial control,,0,True,True
,Closed Lost,2019-12-16,2019-12-16,960.0,,lost to competitor,0,True,False
rm4jqtr4,Closed Won,2019-12-23,2019-12-23,240.0,financial control,,0,True,True
jjhguoay,Closed Won,2020-08-27,2020-08-27,360.0,quality of delivery,,0,True,True
7tmzqxbe,Closed Lost,2019-10-06,2019-11-09,150.0,financial control,not target,34,True,True
fcgo3nc7,Closed Won,2019-11-06,2019-11-06,768.0,financial control,,0,True,True
dskwpydi,Closed Won,2019-11-11,2019-07-07,960.0,operations,,-127,True,True
12wttd2f,Closed Won,2019-11-24,2019-11-24,324.0,operations,,0,True,True
bqq0xl4b,Closed Won,2019-11-20,2019-11-24,960.0,financial control,,4,True,False
wcia2otn,Closed Won,2019-11-17,2019-11-17,768.0,quality of delivery,,0,True,True
692dnef3,Closed Won,2019-12-21,2019-12-21,150.0,,,0,True,True
d1ud6wsg,Closed Won,2020-08-27,2020-09-26,450.0,operations,,30,True,False
,Closed Lost,2019-07-06,2019-09-06,240.0,operations,no product fit,62,True,True
8meakzdx,Closed Lost,2019-11-25,2019-11-25,324.0,quality of delivery,no product fit,0,True,True
5pky9tc4,Closed Won,2019-11-13,2019-11-13,768.0,quality of delivery,,0,True,True
nhnar152,Closed Won,2019-11-23,2019-11-24,960.0,operations,,1,True,False
pplld1z4,Closed Lost,2019-12-25,2019-12-25,0.0,financial control,not target,0,False,True
piy0tlaj,Closed Won,2020-04-26,2020-04-26,240.0,operations,,0,True,True
v5f3ifuq,Closed Won,2019-11-23,2019-11-23,300.0,,,0,True,True
gbet9hda,Closed Won,2019-11-24,2019-11-24,240.0,,,0,True,True
7sojfodc,Closed Won,2019-11-24,2019-11-24,240.0,operations,,0,True,True
r0xnm7qj,Closed Won,2019-11-09,2019-11-10,1344.0,,,1,True,True
f5z0g0t3,Closed Won,2019-11-20,2019-11-20,768.0,financial control,,0,True,False
atmp5a28,Closed Won,2019-11-25,2019-01-07,768.0,financial control,,-322,True,False
1bvk8v1b,Closed Won,2019-11-11,2019-11-11,360.0,quality of delivery,,0,True,True
7yb6xugt,Closed Lost,2019-12-10,2019-12-10,200.0,operations,no product fit,0,False,True
pp6awj9e,Closed Won,2019-12-16,2019-12-16,768.0,operations,,0,True,False
nun6m57f,Closed Won,2019-12-07,2019-12-07,768.0,quality of delivery,,0,True,False
4m6zavsg,Closed Won,2020-01-27,2020-01-27,600.0,,,0,True,False
pi4b20ja,Closed Won,2019-12-10,2019-12-10,300.0,operations,,0,True,True
nmzz3fkt,Closed Won,2019-11-25,2019-11-25,240.0,operations,,0,True,True
xaj4denl,Closed Won,2019-12-07,2019-12-07,240.0,,,0,True,True
d5tai75q,Closed Won,2019-12-10,2019-12-10,300.0,operations,,0,True,True
,Closed Lost,2019-12-14,2019-12-14,0.0,operations,price,0,False,False
dexwpa34,Closed Won,2019-12-22,2019-12-22,240.0,,,0,True,True
c70866og,Closed Won,2020-10-27,2020-10-27,576.0,,,0,True,False
g1i2i3mo,Closed Won,2019-11-20,2019-11-20,324.0,financial control,,0,True,True
oplm48gu,Closed Won,2019-01-07,2019-01-07,324.0,quality of delivery,,0,True,True
,Closed Lost,2019-12-14,2020-01-27,360.0,operations,no response,44,True,False
08be9sy1,Closed Won,2019-10-06,2019-10-06,768.0,operations,,0,True,False
tfdmq3ks,Closed Won,2020-08-27,2020-08-27,240.0,,,0,True,True
u27vmrdt,Closed Won,2019-11-16,2019-11-16,324.0,quality of delivery,,0,True,True
jnawr5gi,Closed Won,2020-10-27,2020-10-27,150.0,financial control,,0,True,True
wqarvj2l,Closed Won,2019-12-09,2019-12-11,150.0,financial control,,2,True,True
lttkn1sr,Closed Won,2020-09-26,2020-09-26,576.0,operations,,0,True,True
qehzpbmg,Closed Lost,2019-10-06,2019-11-06,300.0,operations,no response,31,True,True
8umevsrf,Closed Lost,2019-11-16,2019-11-23,0.0,quality of delivery,lost to competitor,7,False,True
oo2p6qhv,Closed Lost,2019-12-11,2019-12-11,0.0,financial control,no budget,0,False,False
vlmioagy,Closed Won,2019-07-07,2019-07-07,1344.0,quality of delivery,,0,True,False
hadwgeso,Closed Won,2019-11-12,2019-11-12,240.0,financial control,,0,True,True
73291qbu,Closed Won,2019-11-23,2019-11-23,576.0,operations,,0,True,False
t516de2z,Closed Won,2019-12-10,2019-12-10,768.0,operations,,0,True,True
,Closed Lost,2019-11-16,2019-11-23,360.0,financial control,lost to competitor,7,True,False
tzir7fwh,Closed Won,2019-12-08,2019-12-08,360.0,financial control,,0,True,False
eb7nhzov,Closed Won,2019-12-14,2019-12-14,240.0,operations,,0,True,True
eu1fe75o,Closed Won,2019-11-18,2019-11-18,120.0,operations,,0,True,True
88n5mvik,Closed Won,2019-12-24,2019-12-24,360.0,quality of delivery,,0,True,False
8solk4e3,Closed Won,2019-12-07,2019-12-07,360.0,financial control,,0,True,True
0boooh5l,Closed Won,2020-10-27,2020-10-27,768.0,operations,,0,True,True
byk0wud1,Closed Lost,2019-11-23,2019-11-23,0.0,operations,no product fit,0,False,False
,Closed Lost,2019-11-25,2019-12-07,,,no response,12,False,False
,Closed Won,2019-11-25,2019-02-07,,,,-291,False,False
3bo6nsut,Closed Won,2019-01-07,2019-01-07,768.0,financial control,,0,True,True
