status,price,pain,duration,has_discount_code,was_corporate_event,lead_has_city,lead_has_acquisition_campaign,lead_source,duration_created,price_isnull,pain_isnull,lead_has_city_isnull,lead_has_acquisition_campaign_isnull,lead_source_isnull,duration_created_isnull
Closed Won,768.0,quality of delivery,109,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,financial control,0,True,True,True,True,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,1,False,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,960.0,,0,True,False,,,,,False,True,True,True,True,True
Closed Won,240.0,operations,0,True,True,True,True,Outbound,122.0,False,False,False,False,False,False
Closed Lost,200.0,operations,2,False,False,True,True,Inbound,4.0,False,False,False,False,False,False
Closed Won,324.0,financial control,0,True,True,False,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,quality of delivery,17,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,financial control,0,True,False,True,True,Outbound,212.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,False,True,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,4,True,True,True,True,Outbound,3.0,False,False,False,False,False,False
Closed Won,150.0,financial control,0,True,False,True,True,Inbound,2.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,324.0,financial control,1,True,True,False,True,Outbound,50.0,False,False,False,False,False,False
Closed Won,240.0,operations,1,True,True,True,True,Outbound,160.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,True,True,True,Outbound,29.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,2,True,True,True,True,Outbound,11.0,False,False,False,False,False,False
Closed Won,120.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,quality of delivery,0,True,True,False,True,Inbound,2.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,True,Inbound,108.0,False,False,False,False,False,False
Closed Won,120.0,operations,0,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,300.0,quality of delivery,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,,0,True,True,True,True,Outbound,30.0,False,True,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,120.0,,0,True,True,True,False,Inbound,316.0,False,True,False,False,False,False
Closed Lost,768.0,quality of delivery,142,True,False,True,False,Outbound,184.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,False,True,Outbound,30.0,False,False,False,False,False,False
Closed Lost,,,-307,False,False,,,,,True,True,True,True,True,True
Closed Lost,240.0,financial control,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,36,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,True,Outbound,4.0,False,False,False,False,False,False
Closed Lost,360.0,operations,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,150.0,operations,4,False,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,,0,True,True,False,False,Inbound,34.0,False,True,False,False,False,False
Closed Won,768.0,operations,0,True,False,True,True,Outbound,1.0,False,False,False,False,False,False
Closed Won,150.0,operations,123,True,True,,,,,False,False,True,True,True,True
Closed Won,324.0,operations,0,True,False,True,True,Inbound,153.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,False,Inbound,153.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,-141,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,False,True,True,Inbound,338.0,False,False,False,False,False,False
Closed Won,576.0,,0,True,True,False,False,Inbound,0.0,False,True,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,financial control,0,True,True,False,False,Inbound,615.0,False,False,False,False,False,False
Closed Won,960.0,quality of delivery,6,True,False,True,True,Outbound,8.0,False,False,False,False,False,False
Closed Lost,360.0,operations,0,True,True,True,False,Outbound,29.0,False,False,False,False,False,False
Closed Won,360.0,,0,True,True,True,False,Inbound,504.0,False,True,False,False,False,False
Closed Won,1008.0,operations,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,768.0,operations,17,True,False,True,True,Inbound,10.0,False,False,False,False,False,False
Closed Lost,200.0,operations,62,False,False,True,True,Outbound,91.0,False,False,False,False,False,False
Closed Won,1008.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,324.0,financial control,153,True,True,True,True,Outbound,60.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,305,True,False,True,True,Inbound,-290.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,False,True,True,Inbound,267.0,False,False,False,False,False,False
Closed Won,300.0,,0,True,False,True,True,Outbound,0.0,False,True,False,False,False,False
Closed Lost,1344.0,operations,9,True,False,,,,,False,False,True,True,True,True
Closed Lost,240.0,time saving,4,True,False,True,True,Inbound,30.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,0,False,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,True,Outbound,-95.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,2,True,True,True,False,Outbound,3.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,49.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,False,False,False,Outbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,operations,31,True,True,True,True,Inbound,122.0,False,False,False,False,False,False
Closed Lost,200.0,,0,False,True,,,,,False,True,True,True,True,True
Closed Lost,300.0,operations,111,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,62,False,False,True,True,Inbound,150.0,False,False,False,False,False,False
Closed Won,960.0,quality of delivery,6,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,,,8,False,False,,,,,True,True,True,True,True,True
Closed Won,360.0,,1,True,True,True,True,Outbound,91.0,False,True,False,False,False,False
Closed Lost,0.0,operations,10,False,True,True,True,Inbound,69.0,False,False,False,False,False,False
Closed Lost,0.0,quality of delivery,8,False,False,False,True,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,operations,4,True,True,False,False,Outbound,2.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,False,Outbound,7.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,quality of delivery,142,True,True,False,True,Outbound,91.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,False,True,Outbound,31.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,False,True,Outbound,61.0,False,False,False,False,False,False
Closed Won,1344.0,quality of delivery,1,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,300.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Lost,150.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,True,True,Outbound,3.0,False,False,False,False,False,False
Closed Won,600.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,True,Outbound,108.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,324.0,financial control,153,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,True,Inbound,184.0,False,False,False,False,False,False
Closed Lost,360.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,True,Inbound,7.0,False,False,False,False,False,False
Closed Lost,0.0,financial control,0,False,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,120.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,0,True,True,False,False,Inbound,-127.0,False,False,False,False,False,False
Closed Won,324.0,quality of delivery,0,True,True,True,True,Outbound,122.0,False,False,False,False,False,False
Closed Won,120.0,financial control,0,True,True,False,True,Outbound,1.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,True,True,True,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,operations,61,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Won,960.0,financial control,1,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,True,Outbound,16.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,False,True,Inbound,103.0,False,False,False,False,False,False
Closed Lost,960.0,operations,123,True,True,,,,,False,False,True,True,True,True
Closed Lost,,,-135,False,False,,,,,True,True,True,True,True,True
Closed Lost,0.0,financial control,0,False,True,True,False,Outbound,31.0,False,False,False,False,False,False
Closed Won,120.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,576.0,financial control,0,True,False,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,False,True,Inbound,91.0,False,False,False,False,False,False
Closed Won,360.0,financial control,1,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,90,False,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Lost,,,6,False,False,,,,,True,True,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,True,Outbound,314.0,False,False,False,False,False,False
Closed Won,960.0,financial control,0,True,True,True,True,Outbound,31.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,True,False,True,Outbound,1.0,False,False,False,False,False,False
Closed Lost,0.0,financial control,0,False,True,True,True,Outbound,1.0,False,False,False,False,False,False
Closed Won,960.0,financial control,31,True,True,True,False,Inbound,29.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,576.0,quality of delivery,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,0.0,operations,2,False,True,False,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,True,True,True,Outbound,1.0,False,True,False,False,False,False
Closed Won,200.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,True,Inbound,29.0,False,False,False,False,False,False
Closed Won,960.0,,8,True,True,,,,,False,True,True,True,True,True
Closed Lost,240.0,operations,0,True,False,True,True,Inbound,199.0,False,False,False,False,False,False
Closed Won,960.0,operations,46,True,False,True,False,Outbound,-46.0,False,False,False,False,False,False
Closed Won,960.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,576.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Won,240.0,financial control,3,True,True,True,True,Inbound,493.0,False,False,False,False,False,False
Closed Won,240.0,operations,3,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,financial control,1,True,False,True,True,Inbound,20.0,False,False,False,False,False,False
Closed Won,360.0,operations,30,True,False,False,False,Outbound,-42.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,300.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,False,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,operations,4,True,True,False,False,Inbound,25.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,True,True,True,Inbound,4.0,False,False,False,False,False,False
Closed Won,360.0,,0,True,True,True,True,Outbound,28.0,False,True,False,False,False,False
